新闻,#genre#
金鹰纪实,http://39.135.55.7:6610/PLTV/88888888/224/3221226975/index.m3u8?servicetype=1&IASHttpSessionId=OTT?zhund
金鹰纪实,http://39.135.55.7:6610/PLTV/88888888/224/3221226937/index.m3u8?servicetype=1&IASHttpSessionId=OTT?zhund
湖南国际,http://124.232.231.246:6610/000000001001/201600010001/index.m3u8?A=&IASHttpSessionId=OTT?zhund
湖南国际,http://124.232.231.246:6610/000000001001/201600020001/index.m3u8?A=&IASHttpSessionId=OTT?zhund
湖南经视,http://124.232.231.246:6610/000000001001/201600010002/index.m3u8?A=&IASHttpSessionId=OTT?zhund
湖南经视,http://124.232.231.246:6610/000000001001/201600020002/index.m3u8?A=&IASHttpSessionId=OTT?zhund
湖南电视剧,http://124.232.231.246:6610/000000001001/201600010006/index.m3u8?A=&IASHttpSessionId=OTT?zhund
湖南电视剧,http://124.232.231.246:6610/000000001001/201600020006/index.m3u8?A=&IASHttpSessionId=OTT?zhund
湖南娱乐,http://124.232.231.246:6610/000000001001/201600010004/index.m3u8?A=&IASHttpSessionId=OTT?zhund
湖南娱乐,http://124.232.231.246:6610/000000001001/201600020004/index.m3u8?A=&IASHttpSessionId=OTT?zhund
湖南公共,http://124.232.231.246:6610/000000001001/201600010007/index.m3u8?A=&IASHttpSessionId=OTT?zhund
湖南公共,http://124.232.231.246:6610/000000001001/201600020007/index.m3u8?A=&IASHttpSessionId=OTT?zhund
湖南都市,http://124.232.231.246:6610/000000001001/201600010003/index.m3u8?A=&IASHttpSessionId=OTT?zhund
湖南都市,http://124.232.231.246:6610/000000001001/201600020003/index.m3u8?A=&IASHttpSessionId=OTT?zhund
茶频道,http://39.135.55.7:6610/PLTV/88888888/224/3221226859/index.m3u8?servicetype=1&IASHttpSessionId=OTT?zhund
茶频道,http://111.20.33.93/PLTV/88888893/224/3221226808/index.m3u8?zhund
茶频道,http://221.179.136.136:443/PLTV/88888888/224/3221226548/1.m3u8?zhund
先锋乒羽体育,http://39.135.55.7:6610/PLTV/88888888/224/3221226851/index.m3u8?servicetype=1&IASHttpSessionId=OTT?zhund
快乐垂钓,http://39.135.55.7:6610/PLTV/88888888/224/3221226940/index.m3u8?servicetype=1&IASHttpSessionId=OTT?zhund
快乐垂钓,http://39.135.55.7:6610/PLTV/88888888/224/3221227028/index.m3u8?servicetype=1&IASHttpSessionId=OTT?zhund
快乐垂钓,http://111.20.33.93/PLTV/88888893/224/3221226805/index.m3u8?zhund
快乐垂钓,http://221.179.136.152:443/PLTV/88888888/224/3221226549/1.m3u8?zhund
金鹰纪实,http://39.135.32.10:6610/000000001000/SD-4000k-576P-jinyingjs/1.m3u8?IASHttpSessionId=OTT?zhund
金鹰纪实,http://39.135.138.58:18890/PLTV/88888888/224/3221226198/index.m3u8?zhund
金鹰纪实,http://39.135.138.58:18890/ysten-businessmobile/live/SD-4000k-576P-jinyingjs/1.m3u8?zhund
金鹰纪实,http://124.232.231.246:6610/000000001001/201600010008/index.m3u8?A=&IASHttpSessionId=OTT?zhund
湖南电影,http://124.232.231.246:6610/000000001001/201600020005/index.m3u8?A=&IASHttpSessionId=OTT?zhund
湖南电影,http://124.232.231.246:6610/000000001001/201600010005/index.m3u8?A=&IASHttpSessionId=OTT?zhund
湖南电影,rtmp://fms.yyrtv.com/livepkgr/hndy210130?zhund
湖南电影,http://fms.yyrtv.com:82/hls-live/livepkgr/_definst_/liveevent/hndy210130.m3u8?zhund
湖南教育,http://pull.hnedutv.com/live/hnedutv1206.m3u8?zhund
湘潭新闻综合,http://live.hnxttv.com:9601/live/xwzh/800K/tzwj_video.m3u8?zhund
湘潭公共频道,http://live.hnxttv.com:9601/live/dspd/800K/tzwj_video.m3u8?zhund
邵阳新闻综合,http://live2.sytv.net.cn/xwzh/playlist.m3u8?zhund
娄底综合频道,http://119.39.242.52:1935/live/zonghe/playlist.m3u8?zhund
娄底综合频道,http://mms.ldntv.cn:1935/live/_definst_/zonghe/playlist.m3u8?zhund
益阳新闻综合,http://fms.yyrtv.com:82/hls-live/livepkgr/_definst_/liveevent/yyrtvxwhd210130.m3u8?zhund
益阳教育频道,http://fms.yyrtv.com:82/hls-live/livepkgr/_definst_/liveevent/yyrtvjy210130.m3u8?zhund
益阳公共频道,http://fms.yyrtv.com:82/hls-live/livepkgr/_definst_/liveevent/yyrtvgg210130.m3u8?zhund
衡阳新闻综合,http://59.51.68.40:1936/live/2.stream/playlist.m3u8?zhund
衡阳新闻综合,http://play-dgv-xhncloud.voc.com.cn/live/5243_ImycEv.m3u8?zhund
衡阳新闻综合,http://hnhs.chinashadt.com:1936/hnhs/tv5.stream/playlist.m3u8?zhund
衡阳公共频道,http://59.51.68.40:1936/live/3.stream/playlist.m3u8?zhund
宁乡综合频道,http://b.ds.ch.dingtoo.com/AppName/StreamName.m3u8?zhund
保靖时政频道,http://liveplay.rednet.cn/live/baojing_hgs24f.m3u8?zhund
花垣综合频道,http://play-dgv-xhncloud.voc.com.cn/live/5243_PwgGFC.m3u8?zhund
吉首综合频道,http://play-dgv-xhncloud.voc.com.cn/live/5243_w7IUFw.m3u8?zhund
泸溪电视台,http://liveplay.rednet.cn/live/luxi_fe0eyf.m3u8?zhund
永顺综合频道,http://liveplay.rednet.cn/live/yongshun_tv_55433f.m3u8?zhund
韶山综合频道,http://liveplay.rednet.cn/live/shaoshan_broadcast.m3u8?zhund
韶山综合频道,rtmp://liveplay.rednet.cn/live/shaoshan_broadcast?zhund
湘潭县综合,http://21084.liveplay.myqcloud.com/live/21084_13241b8296ee11e892905cb9018cf0d4.m3u8?zhund
华容新闻综合,http://liveplay.rednet.cn/live/huarong_60187.m3u8?zhund
汨罗新闻综合,http://play-dgv-xhncloud.voc.com.cn/live/5243_TE4c1Q.m3u8?zhund
屈原综合频道,http://play-dgv-xhncloud.voc.com.cn/live/5243_f2E1iT.m3u8?zhund
云溪新闻综合,http://liveplay.rednet.cn/live/yunxi_tv.m3u8?zhund
桂东综合频道,http://play-dgv-xhncloud.voc.com.cn/live/5243_V42Wbo.m3u8?zhund
嘉禾新闻综合,http://play-dgv-xhncloud.voc.com.cn/live/5243_QyjPDY.m3u8?zhund
临武综合频道,https://liveplay-srs.voc.com.cn/hls/tv/148/d51058.m3u8?zhund
汝城综合频道,http://play-dgv-xhncloud.voc.com.cn/live/5243_j69HSm.m3u8?zhund
永兴综合频道,http://play-dgv-xhncloud.voc.com.cn/live/5243_xAptJZ.m3u8?zhund
宜章新闻综合,http://hnyz.chinashadt.com:2036/live/stream:tv1.stream/playlist.m3u8?zhund
宜章新闻综合,http://hnyz.chinashadt.com:2036/live/stream:tv1.stream_360p/playlist.m3u8?zhund
茶陵新闻综合,http://liveplay.rednet.cn/live/chaling_tv.m3u8?zhund
醴陵综合频道,http://liveplay.rednet.cn/live/21084_145ba4ee9f0511e992905cb9018cf0d4.m3u8?zhund
江华综合,http://liveplay.rednet.cn/live/jianghua_tv_bcdee8.m3u8?zhund
祁阳综合,http://play-dgv-xhncloud.voc.com.cn/live/5243_PREfDG.m3u8?zhund
双牌综合,http://liveplay.rednet.cn/live/shuangpai_26cf9e.m3u8?zhund
双峰电视一套,http://play-dgv-xhncloud.voc.com.cn/live/5243_8jKeTt.m3u8?zhund
新化新闻综合,http://play-dgv-xhncloud.voc.com.cn/live/5243_nRI1mM.m3u8?zhund
冷水江新闻综合,http://play-dgv-xhncloud.voc.com.cn/live/5243_8NbUnK.m3u8?zhund
桑植新闻综合,http://play-dgv-xhncloud.voc.com.cn/live/5243_NbaWW5.m3u8?zhund
洪江市综合,http://liveplay.rednet.cn/live/hongjiang_tv_ced5a7.m3u8?zhund
靖州综合,http://play-dgv-xhncloud.voc.com.cn/live/5243_9Fp0NK.m3u8?zhund

浙江,#genre#
浙江,http://39.135.32.10:6610/000000001000/HD-4000k-1080P-zhejiangstv/1.m3u8?IASHttpSessionId=OTT?zzhed
浙江钱江都市,http://hw-m-l.cztv.com/channels/lantian/channel002/1080p.m3u8?zzhed
浙江钱江都市,http://yd-m-l.cztv.com/channels/lantian/channel002/1080p.m3u8?zzhed
浙江钱江都市,http://hw-m-l.cztv.com/channels/lantian/channel02/720p.m3u8?zzhed
浙江钱江都市,http://hw-m-l.cztv.com/channels/lantian/channel02/360p.m3u8?zzhed
浙江经济生活,http://hw-m-l.cztv.com/channels/lantian/channel003/1080p.m3u8?zzhed
浙江经济生活,http://yd-m-l.cztv.com/channels/lantian/channel003/1080p.m3u8?zzhed
浙江经济生活,http://hw-m-l.cztv.com/channels/lantian/channel03/720p.m3u8?zzhed
浙江经济生活,http://hw-m-l.cztv.com/channels/lantian/channel03/360p.m3u8?zzhed
浙江教科影院,http://hw-m-l.cztv.com/channels/lantian/channel004/1080p.m3u8?zzhed
浙江教科影院,http://yd-m-l.cztv.com/channels/lantian/channel004/1080p.m3u8?zzhed
浙江教科影院,http://hw-m-l.cztv.com/channels/lantian/channel04/720p.m3u8?zzhed
浙江教科影院,http://hw-m-l.cztv.com/channels/lantian/channel04/360p.m3u8?zzhed
浙江民生休闲,http://hw-m-l.cztv.com/channels/lantian/channel006/1080p.m3u8?zzhed
浙江民生休闲,http://yd-m-l.cztv.com/channels/lantian/channel006/1080p.m3u8?zzhed
浙江民生休闲,http://hw-m-l.cztv.com/channels/lantian/channel06/720p.m3u8?zzhed
浙江民生休闲,http://hw-m-l.cztv.com/channels/lantian/channel06/360p.m3u8?zzhed
浙江新闻,http://hw-m-l.cztv.com/channels/lantian/channel007/1080p.m3u8?zzhed
浙江新闻,http://yd-m-l.cztv.com/channels/lantian/channel007/1080p.m3u8?zzhed
浙江新闻,http://hw-m-l.cztv.com/channels/lantian/channel07/720p.m3u8?zzhed
浙江新闻,http://hw-m-l.cztv.com/channels/lantian/channel07/360p.m3u8?zzhed
浙江少儿,http://hw-m-l.cztv.com/channels/lantian/channel008/1080p.m3u8?zzhed
浙江少儿,http://yd-m-l.cztv.com/channels/lantian/channel008/1080p.m3u8?zzhed
浙江少儿,http://hw-m-l.cztv.com/channels/lantian/channel08/720p.m3u8?zzhed
浙江少儿,http://hw-m-l.cztv.com/channels/lantian/channel08/360p.m3u8?zzhed
浙江国际,http://hw-m-l.cztv.com/channels/lantian/channel010/1080p.m3u8?zzhed
浙江国际,http://yd-m-l.cztv.com/channels/lantian/channel010/1080p.m3u8?zzhed
浙江国际,http://hw-m-l.cztv.com/channels/lantian/channel10/720p.m3u8?zzhed
浙江国际,http://hw-m-l.cztv.com/channels/lantian/channel10/360p.m3u8?zzhed
数码时代,http://hw-m-l.cztv.com/channels/lantian/channel012/1080p.m3u8?zzhed
数码时代,http://yd-m-l.cztv.com/channels/lantian/channel012/1080p.m3u8?zzhed
数码时代,http://117.148.179.157/PLTV/88888888/224/3221229419/index.m3u8?zzhed
数码时代,http://hw-m-l.cztv.com/channels/lantian/channel12/720p.m3u8?zzhed
数码时代,http://hw-m-l.cztv.com/channels/lantian/channel12/360p.m3u8?zzhed
兰溪新闻综合,http://l.cztvcloud.com/channels/lantian/SXlanxi1/720p.m3u8?zzhed
兰溪监控直播1,http://l.cztvcloud.com/channels/lantian/SXlanxi2/720p.m3u8?zzhed
兰溪监控直播2,http://l.cztvcloud.com/channels/lantian/SXlanxi3/720p.m3u8?zzhed
杭州综合,http://117.148.179.157/PLTV/88888888/224/3221229307/index.m3u8?zzhed
杭州明珠,http://117.148.179.157/PLTV/88888888/224/3221229310/index.m3u8?zzhed
杭州生活,http://117.148.179.157/PLTV/88888888/224/3221229313/index.m3u8?zzhed
杭州影院,http://117.148.179.157/PLTV/88888888/224/3221229377/index.m3u8?zzhed
杭州少儿体育,http://117.148.179.157/PLTV/88888888/224/3221229316/index.m3u8?zzhed
绍兴新闻综合,http://live.shaoxing.com.cn/video/s10001-sxhb/index.m3u8?zzhed
绍兴新闻综合,http://live.shaoxing.com.cn/video/s10001-sxtv1/index.m3u8?zzhed
绍兴公共频道,http://live.shaoxing.com.cn/video/s10001-sxtv2/index.m3u8?zzhed
绍兴文化影院,http://live.shaoxing.com.cn/video/s10001-sxtv3/index.m3u8?zzhed
金华新闻综合,http://live.plus.jinhua.com.cn/xwzh/playlist.m3u8?zzhed
金华教育科技,http://live.plus.jinhua.com.cn/jykj/playlist.m3u8?zzhed
金华公共频道,http://live.plus.jinhua.com.cn/jjsh/playlist.m3u8?zzhed
金华都市农村,http://live2.plus.jinhua.com.cn/dsnc/playlist.m3u8?zzhed
舟山新闻综合,http://live1.plus.wifizs.cn/xwzh/sd/live.m3u8?zzhed
舟山公共生活,http://live1.plus.wifizs.cn/ggsh/sd/live.m3u8?zzhed
舟山群岛旅游,http://live1.plus.wifizs.cn/qdly/sd/live.m3u8?zzhed
湖州新闻综合,http://live.plus.hugd.com/xwzhpd/sd/live.m3u8?zzhed
湖州公共民生,http://live1.plus.hugd.com/ggpd1/sd/live.m3u8?zzhed
湖州文化娱乐,http://live.plus.hugd.com/whylpd/sd/live.m3u8?zzhed
嘉兴新闻综合,http://pluslive.jiaxingren.com/xwzh/sd/live.m3u8?zzhed
温州新闻综合,rtmp://livetv.dhtv.cn/live/news?zzhed
温州经济科教,http://live.wzqmt.com/wztv2/sd/live.m3u8?zzhed
温州经济科教,rtmp://livetv.dhtv.cn/live/financial?zzhed
温州都市生活,http://live.wzqmt.com/wztv3/sd/live.m3u8?zzhed
温州都市生活,rtmp://livetv.dhtv.cn/live/citylife?zzhed
温州公共频道,http://live.wzqmt.com/wztv4/sd/live.m3u8?zzhed
温州公共频道,rtmp://livetv.dhtv.cn/live/peoples院?zzhed
东阳新闻综合,http://pili-live-hdl.app.dynews.zj.cn/zjdy/xwzh.m3u8?zzhed
东阳影院生活,http://pili-live-hdl.app.dynews.zj.cn/zjdy/yssh.m3u8?zzhed
磐安新闻综合,http://hlsv2.quklive.com/live/1626400915947070/index.m3u8?zzhed
磐安文化生活,http://hlsv2.quklive.com/live/1626401163709056/index.m3u8?zzhed
武义新闻综合,http://l.cztvcloud.com/channels/lantian/SXwuyi1/720p.m3u8?zzhed
永康新闻综合,http://hlsv2.quklive.com/live/1625061424267104/index.m3u8?zzhed
永康华溪频道,http://hlsv2.quklive.com/live/1625062755227231/index.m3u8?zzhed
平湖新闻综合,http://l.cztvcloud.com/channels/lantian/SXpinghu1/720p.m3u8?zzhed
平湖民生休闲,http://l.cztvcloud.com/channels/lantian/SXpinghu2/720p.m3u8?zzhed
萧山新闻综合,http://l.cztvcloud.com/channels/lantian/SXxiaoshan1/720p.m3u8?zzhed
萧山生活频道,http://l.cztvcloud.com/channels/lantian/SXxiaoshan2/720p.m3u8?zzhed
淳安电视台,https://wtmtyoutlive.watonemt.com/f2p7vq/lf76v9.m3u8?zzhed
淳安电视台,https://wtmtylive.yunshicloud.com/tbziu1/ad592j.m3u8?zzhed
桐庐综合频道,http://livetongl.chinamcache.com/live/tlzb01.m3u8?txSecret=2ee28a051ebfb1b0771869a7d652d4a9&txTime=639a8391?zzhed
余杭综合频道,http://l.cztvcloud.com/channels/lantian/SXyuhang1/720p.m3u8?zzhed
余杭未来E频道,http://l.cztvcloud.com/channels/lantian/SXyuhang3/720p.m3u8?zzhed
余姚新闻综合,http://l.cztvcloud.com/channels/lantian/SXyuyao1/720p.m3u8?zzhed
余姚姚江文化,http://l.cztvcloud.com/channels/lantian/SXyuyao3/720p.m3u8?zzhed
嵊州新闻综合,http://l.cztvcloud.com/channels/lantian/SXshengzhou1/720p.m3u8?zzhed
嵊州新闻综合,https://hlsv2.quklive.com/live/1626935015913208/index.m3u8?zzhed
诸暨新闻综合,http://l.cztvcloud.com/channels/lantian/SXzhuji3/720p.m3u8?zzhed
上虞新闻综合,http://l.cztvcloud.com/channels/lantian/SXshangyu1/720p.m3u8?zzhed
上虞文化影院,http://l.cztvcloud.com/channels/lantian/SXshangyu2/720p.m3u8?zzhed
上虞新商都,http://l.cztvcloud.com/channels/lantian/SXshangyu3/720p.m3u8?zzhed
海宁新闻综合,http://live.hndachao.cn/xwzh/sd/live.m3u8?zzhed
海宁生活服务,http://live.hndachao.cn/shfw/sd/live.m3u8?zzhed
玉环新闻综合,http://liveyuhuan.chinamcache.com/yuhuan/zb01.m3u8?auth_key=1640954482-0-0-011af5a3c8e7eec5fadd8d29476a0702?zzhed
德清新闻综合,http://live.yingxi.tv/channel1/sd/live.m3u8?zzhed
德清文化生活,http://live.yingxi.tv/channel2/sd/live.m3u8?zzhed
苍南新闻综合,http://l.cztvcloud.com/channels/lantian/SXcangnan1/720p.m3u8?zzhed
洞头综合频道,http://l.cztvcloud.com/channels/lantian/SXdongtou1/720p.m3u8?zzhed
平阳新闻综合,http://play-a11.quklive.com/live/1631775858632295.m3u8?zzhed
瑞安新闻综合,http://stream.rabtv.cn/xwzh/sd/live.m3u8?zzhed
瑞安农业农村,http://stream.rabtv.cn/jjwh/sd/live.m3u8?zzhed
泰顺新闻综合,http://taishun.news01.yunshanit.com/720p/StreamName.m3u8?zzhed
文成综合频道,http://l.cztvcloud.com/channels/lantian/SXwencheng1/720p.m3u8?zzhed
永嘉新闻综合,http://l.cztvcloud.com/channels/lantian/SXyongjia1/720p.m3u8?zzhed
长兴新闻综合,http://hls-camera-w11.quklive.com/live/1637563485927004/playlist.m3u8?zzhed
柯桥新闻综合,https://hlsv2.quklive.com/live/1640945211435051/index.m3u8?zzhed
柯桥新闻综合,http://hdl-w11.quklive.com/live/1640945211435051.flv?zzhed
柯桥轻纺城时尚,https://hlsv2.quklive.com/live/1640944894797021/index.m3u8?zzhed
柯桥轻纺城时尚,http://hdl-w11.quklive.com/live/1640944894797021.flv?zzhed
象山新闻综合,http://l.cztvcloud.com/channels/lantian/SXxiangshan1/720p.m3u8?zzhed
建德综合频道,http://livejdrmt.chinamcache.com/live/jdzb02.m3u8?zzhed
普陀新闻综合,http://l.cztvcloud.com/channels/lantian/SXputuo1/720p.m3u8?zzhed
奉化新闻综合,http://live1.fhtv.net.cn/zhzb/sd/live.m3u8?zzhed
奉化生活娱乐,http://live1.fhtv.net.cn/shys/sd/live.m3u8?zzhed
镇海先锋影院,http://pluslive.zhxww.net/channel2/sd/live.m3u8?zzhed
嘉善新闻综合,http://118.31.110.219:1935/jsgdxwzh/myStream/playlist.m3u8?zzhed
嘉善新闻综合,rtmp://118.31.110.219:1935/jsgdxwzh/myStream?zzhed
嘉善善文化,http://118.31.110.219:1935/jsgdswh/myStream/playlist.m3u8?zzhed
嘉善善文化,rtmp://118.31.110.219:1935/jsgdswh/myStream?zzhed
海盐新闻频道,http://haiyan.liveyun.hoge.cn/xwpd/sd/live.m3u8?zzhed
海盐新闻频道,http://stream.ihytv.com/xwpd/sd/live.m3u8?zzhed
海盐新闻频道,http://lived.dmqhyadmin.com/ds/sd/live.m3u8?zzhed
桐乡新闻综合,http://live.txcmapp.com/tszh1/sd/live.m3u8?zzhed
鄞州一套,http://pili-publish.yzxw.newaircloud.com/newaircloud-yzxw/yzxw_20190925090843.m3u8?zzhed
鄞州一套,rtmp://pili-publish.yzxw.newaircloud.com/newaircloud-yzxw/yzxw_20190925090843?key=45094b1e7cf81765?zzhed
鄞州二套,http://pili-publish.yzxw.newaircloud.com/newaircloud-yzxw/yzxw_20190925090936.m3u8?zzhed
鄞州二套,rtmp://pili-publish.yzxw.newaircloud.com/newaircloud-yzxw/yzxw_20190925090936?key=ac13899c93ebee41?zzhed
天台和合频道,http://hlsv2.quklive.com/live/1617072208961931/index.m3u8?zzhed
常山新闻综合,https://hlsv2.quklive.com/live/1621306190044902/index.m3u8?zzhed
开化新闻综合,http://l.cztvcloud.com/channels/lantian/SXkaihua1/720p.m3u8?zzhed
开化国家公园,http://l.cztvcloud.com/channels/lantian/SXkaihua2/720p.m3u8?zzhed
龙游新闻综合,http://l.cztvcloud.com/channels/lantian/SXlongyou1/720p.m3u8?zzhed
龙游生活娱乐,http://l.cztvcloud.com/channels/lantian/SXlongyou2/720p.m3u8?zzhed
衢江新闻综合,http://l.cztvcloud.com/channels/lantian/SXqujiang1/720p.m3u8?zzhed
景宁新闻综合,http://hlsv2.quklive.com/live/1644806967279134/index.m3u8?zzhed
景宁文化旅游,http://hlsv2.quklive.com/live/1644806983573133/index.m3u8?zzhed
缙云综合频道,http://l.cztvcloud.com/channels/lantian/SXjinyun1/720p.m3u8?zzhed
龙泉新闻综合,http://l.cztvcloud.com/channels/lantian/SXlongquan1/720p.m3u8?zzhed
庆元综合频道,http://l.cztvcloud.com/channels/lantian/SXqingyuan1/720p.m3u8?zzhed
遂昌综合频道,http://l.cztvcloud.com/channels/lantian/SXsuichang1/720p.m3u8?zzhed
松阳综合频道,http://l.cztvcloud.com/channels/lantian/SXsongyang1/720p.m3u8?zzhed
云和新闻综合,http://l.cztvcloud.com/channels/lantian/SXyunhe1/720p.m3u8?zzhed
北仑电视台,http://play-sh.quklive.com/live/1626327731714170.m3u8?zzhed
田电视台,http://l.cztvcloud.com/channels/lantian/SXqingtian1/720p.m3u8?zzhed
宁波新闻综合,http://live1.cloud.nbtv.cn/44dcc3310dcf4278827317c77e87bac5/h264_500k_ts/index.m3u8?type=flv2hls_m3u8?zzhed
宁波经济生活,http://live1.cloud.nbtv.cn/98ef9dc4eb1a4259b7764ffc4a3ab241/h264_500k_ts/index.m3u8?type=flv2hls_m3u8?zzhed
宁波都市文体,http://live1.cloud.nbtv.cn/5864a1066e4d4754a0572768c9080e47/h264_500k_ts/index.m3u8?type=flv2hls_m3u8?zzhed
宁波影剧,http://live1.cloud.nbtv.cn/e8370b0010ca4d15af9d81c7ce10f6da/h264_500k_ts/index.m3u8?type=flv2hls_m3u8?zzhed
宁波少儿,http://live1.cloud.nbtv.cn/f9af570c981c4c618f919ea91b93966f/h264_500k_ts/index.m3u8?type=flv2hls_m3u8?zzhed
宁波教育科技,http://live1.cloud.nbtv.cn/98ef9dc4eb1a4259b7764ffc4a3ab241/h264_500k_ts/index.m3u8?type=flv2hls_m3u8?zzhed
宁波-余姚综合,http://l.cztvcloud.com/channels/lantian/SXyuyao1/720p.m3u8?zzhed
宁波-余姚经济,http://live.wzqmt.com/wztv2/sd/live.m3u8?zzhed
宁波-象山综合,http://l.cztvcloud.com/channels/lantian/SXxiangshan1/720p.m3u8?zzhed

福建,#genre#
东南,http://39.135.32.24:6610/000000001000/1000000002000009263/1.m3u8?xtkg?zfud
厦门卫视,http://39.135.32.10:6610/000000001000/SD-4000k-576P-xiamenstv/1.m3u8?IASHttpSessionId=OTT?zfud
厦门卫视,http://39.135.32.6:6610/PLTV/77777777/224/3221225823/index.m3u8?servicetype=1&IASHttpSessionId=OTT?zfud
厦门卫视,http://39.135.55.7:6610/PLTV/88888888/224/3221226781/index.m3u8?servicetype=1&IASHttpSessionId=OTT?zfud
厦门卫视,http://39.135.138.58:18890/ysten-businessmobile/live/SD-4000k-576P-xiamenstv/1.m3u8?zfud
厦门卫视,http://111.40.196.9/PLTV/88888888/224/3221225643/index.m3u8?zfud
厦门卫视,http://111.20.106.13:6610/yinhe/2/ch00000090990000001306/index.m3u8?virtualDomain=yinhe.live_hls.zte.com&IASHttpSessionId=?zfud
厦门卫视,http://39.135.55.7:6610/PLTV/88888888/224/3221226964/index.m3u8?servicetype=1&IASHttpSessionId=OTT?zfud
厦门卫视,http://39.135.138.58:18890/PLTV/88888888/224/3221226199/index.m3u8?zfud
厦门卫视,http://117.148.179.157/PLTV/88888888/224/3221229184/index.m3u8?zfud
海峡卫视,http://39.135.55.7:6610/PLTV/88888888/224/3221227198/index.m3u8?servicetype=1&IASHttpSessionId=OTT?zfud
福建综合,http://39.135.55.7:6610/PLTV/88888888/224/3221227149/index.m3u8?servicetype=1&IASHttpSessionId=OTT?zfud
福建综合,http://p2.weizan.cn/11844069/132114573749498521/live.m3u8?zfud
福建乡村振兴公共,http://39.135.55.7:6610/PLTV/88888888/224/3221227153/index.m3u8?servicetype=1&IASHttpSessionId=OTT?zfud
福建新闻,http://39.135.55.7:6610/PLTV/88888888/224/3221227180/index.m3u8?servicetype=1&IASHttpSessionId=OTT?zfud
福建电视剧,http://39.135.55.7:6610/PLTV/88888888/224/3221227079/index.m3u8?servicetype=1&IASHttpSessionId=OTT?zfud
福建旅游,http://39.135.55.7:6610/PLTV/88888888/224/3221227190/index.m3u8?servicetype=1&IASHttpSessionId=OTT?zfud
福建经济,http://39.135.55.7:6610/PLTV/88888888/224/3221227184/index.m3u8?servicetype=1&IASHttpSessionId=OTT?zfud
福建文体,http://39.135.55.7:6610/PLTV/88888888/224/3221227188/index.m3u8?servicetype=1&IASHttpSessionId=OTT?zfud
福建少儿,http://39.135.55.7:6610/PLTV/88888888/224/3221227194/index.m3u8?servicetype=1&IASHttpSessionId=OTT?zfud
福建教育,http://39.135.55.7:6610/PLTV/88888888/224/3221226981/index.m3u8?servicetype=1&IASHttpSessionId=OTT?zfud
